feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,class_0,class_1,class_2
1.1065275326658113,-2.3774910622019547,-1.07995792717313,0.0825594241615839,3.315082933893551,0.05288453972425766,0.680186664892842,-1.5697257269235236,2.097570660319694,1.3889370403930852,-2.775042459476485,-1.4616617670709884,0,0,1
3.460107738437315,2.420535557804982,-1.7005110511049306,0.2737720017479235,-2.198182966609171,-0.3135687636510067,-0.6312032627404901,1.2976731372574255,-3.518079646094006,0.2077417720454564,1.92566537589072,0.5047023820088303,1,0,0
2.7186816171836767,0.7737623743221205,1.9534817357091476,-1.012751251541943,0.8581290521216326,-1.9758733848760517,0.1308318529198981,-1.049156278817204,0.590437015367858,-0.7942844398896027,2.30148568526638,-0.3820999544217871,0,1,0
0.12368416848790564,5.169434507948598,1.069892880851131,-2.4866944351980074,-1.9751888001583762,-3.8474216606246197,-1.60065393569538,1.3747964092387326,-1.822626552413197,-3.6841197795998797,3.3790759147629936,-4.004831336563898,1,0,0
1.083395233176486,-1.79054941505284,2.1083754738320333,-0.023451347400380462,-1.5986568367735354,-2.377816621136601,1.5586000440334566,1.463417607272358,-2.597654292584078,-1.2372864778708474,-3.0995213433527278,-0.0028101893158449798,0,1,0
3.2143585406229915,-0.4281993910212383,0.7381297910592469,2.476233149689555,1.0541709812014664,2.237889975044557,0.14431020636217837,0.24148965180683568,0.7346013374331481,1.419745894953949,1.7242884465815176,1.97244080070152,1,0,0
0.7154525346552232,-0.22975774690560002,0.2945729247317412,0.7847345766095382,1.8698461468960237,1.1094433028415336,-0.528018121555331,2.501843076646013,-1.4379880042060615,-4.609343384095874,2.204498274598822,-1.529749680263263,1,0,0
-0.9957889738064369,-1.0651267579403862,-0.5986050683814562,2.974522572834025,-2.2056439897622417,-0.12071595151147618,-1.2699318042787766,2.3888831592463458,0.19944967729088559,-1.3341863810046688,-1.6569726708966144,0.7300080297251987,0,0,1
1.2146507075444561,2.9150336975343936,0.1990457679400684,0.6325772604997166,-0.4382520661541658,0.37500617187648244,0.870237091733588,0.9076092772955956,-0.7867911752588678,-2.2460677311910806,3.7185289517596734,-1.4754102179923714,1,0,0
1.2883304348853835,3.1153223754208437,0.6339836154587567,0.6516153332360393,-0.8477830461598801,1.934404044556632,-1.851311499740713,-0.9172849202497111,-2.355631517464895,-1.0806750458791456,2.6836888028439962,-2.233878992626363,1,0,0
2.4727477729762106,-0.28198363439982055,-1.2472789300219596,-1.0910061343143287,6.571504886200552,0.397018789466992,-0.08721926273647981,4.590404335747358,2.425977365523926,-1.787899563076293,4.260405459997589,0.28180052955750545,1,0,0
-0.461363433217419,-3.9634380740373003,1.4920246949577296,3.6140200090833283,1.3790937256118876,0.8020915506953574,0.8007672066228873,0.6640788255749281,2.9278888536584162,-0.392159908241447,-3.7481178245907074,-0.007568280868106347,0,0,1
0.5091257604924665,1.8694800533319476,1.4455705197901694,-1.8522088399228833,-1.891772622371193,-5.782708690511293,1.5127887082500175,-0.17540444187238113,0.9687651502185459,0.2915579377402717,-2.009910361614311,-2.7106279414607517,0,1,0
1.0425173708459003,4.768502302743419,0.07904477289537763,-4.428557015498755,2.5321832515193083,3.1811306289184778,-0.3296225231859719,-2.0704913169822343,-2.2854096551940737,1.994736567130123,6.549525777294033,-0.2282346696028007,1,0,0
-1.7840794269011022,-0.6412037671907413,-0.8764111862785643,-2.271290652569573,1.021599490331469,-0.6319592665444871,0.6120175665469741,0.7141525409222442,0.8320727930504399,-2.0295769631358214,3.3021969644587665,2.612124142748949,0,1,0
-0.18455998000282547,-1.5393479674898516,0.21446373590518567,1.1229858016221508,-3.004455968190684,-0.32127828117219936,0.5465686524119167,-0.17175591171986693,-2.20109307528674,-2.609409905326349,0.3471355165081243,2.272483203830132,0,1,0
1.4316262614779387,1.1238403973703435,1.0457956872194072,-0.4046650831488646,1.8195256456403814,3.284250143743951,1.2408250689632854,-1.9751881262393773,-1.7527010774852916,0.4800591422443736,2.0451309162924685,-1.1017570244595174,1,0,0
-0.3284068990366604,-2.9614879541189234,-0.2904061135065936,-0.0075459047741849306,5.494067560444938,2.3663671082800377,0.14134232893228824,0.9482067833662731,1.4955629106707722,-0.9357865783347868,-1.0378836875247832,-1.18729077803941,1,0,0
4.348841342170147,-0.4124492198947063,1.7844061931211461,-1.1351757674604412,3.407344361427356,-1.5244221319182412,0.1477020137330917,-1.1500301916053584,-0.17619671621639776,1.3919608855920882,-2.2257583911509253,-3.454873735390099,0,1,0
0.8753497791641598,-0.6614325774019982,-0.24021388502775742,1.0910572949319497,-4.5206050601006975,-2.1649466167061866,0.1766936834264988,-2.0431972102677927,-1.8625539639735462,-1.4606875658765484,-0.6460461295465538,1.2923832441891965,0,1,0
0.037508242134861036,0.6876491685867032,0.5654481206678688,-2.477860238000571,4.439151447307396,1.397843211402674,0.9359513048206425,1.658484342084002,0.16161136098006734,-1.7658292776842253,3.962934120115816,-0.39671530002056177,1,0,0
1.274510392754967,-0.20238573901435652,1.3598111155360073,-1.7612332526904608,0.11499706527529092,-2.195485738858535,-1.1971256770313017,0.8872807235338178,-0.9789756424223753,-0.9267412719231536,0.8325916480542817,0.8302806109674228,0,1,0
1.84305296279496,0.12447002491118886,1.146206226844147,-2.5981750751327004,6.05616651254029,1.1659361580332095,-0.8045698479601014,2.1478558215055044,1.7107185138382892,0.7962812516347983,3.7529059210592273,0.9667198676482538,1,0,0
2.196969229636662,1.1907117259874267,-0.03833951528118648,-1.1192584247922936,1.195652799944262,-2.2246210845889833,-0.6995989746881506,2.2139065471966353,-0.13254273004362838,-2.936382516609002,3.43170877272189,-0.43281865741610726,1,0,0
-0.061300411220695405,3.1805824189004226,-0.49692474017190147,-4.119811316082377,2.610232480772237,-0.870234401711077,-1.2465250802165981,3.3360229558121968,-2.439144730748091,-1.297787768811526,1.9904995320389827,-3.0960443144080747,1,0,0
2.8490212550557112,-0.3923133273503362,0.052596639200335984,0.460846941032504,3.3619611372041476,1.703831241353753,-0.8006674943199541,-0.6667521432107668,0.9391751161360795,-0.31657694065132147,2.5752597488095574,-0.05773358484825852,0,0,1
0.13377519145143357,-2.930829506397823,-0.6155669292440065,0.01460047021676858,-3.1518663135468894,-0.724587943629049,2.3814911013336375,-1.0622087786616996,-3.9635657557698294,-3.3833826140867136,-0.15999676579888575,3.0133312553878775,0,1,0
2.3032765197575618,1.4132273958969472,1.0975676076271672,-0.1965188694121922,1.4261151535115186,0.005176443293008592,0.9042146849075274,2.363638492712293,0.0029559285057936258,-0.18768919811145823,2.90579263820789,0.5264137996153473,1,0,0
4.9973054096151035,-0.2687982244708532,-0.15492840669321029,3.795600779096808,0.8609753484034337,0.9680464156105015,1.965317374397157,2.9824158227574586,-0.10666192988622192,-1.056495467002919,1.8673537471732842,0.8154642512719668,0,0,1
3.288268058070124,-0.29903351381247556,0.20672684713210876,0.3935148020015433,2.5993434884798243,-1.0064639079939046,1.4659729863053197,3.9706432368533373,0.9951111821835308,-0.937867687721948,2.2539440411431597,1.1762598647973888,1,0,0
2.5406570336072622,-0.48563251434484045,0.8929952119024254,0.8241113308721104,1.9664059605687851,-0.058132261764142656,0.8879790489891717,1.2125278250130194,1.3542609080372163,-1.6585749927683102,3.223803489163107,1.2703661682072864,0,1,0
0.7232467527167186,0.5867551762162992,-0.020660904239049416,0.19411327637023068,-0.6774135483422702,-2.439607715615675,-0.5013703450275607,-0.27022530285065793,0.8680625537175843,-1.5957668833314238,0.1556411398090034,-1.5365672305564648,0,1,0
0.7585580604528234,-2.509108095429177,-0.3627625715440549,-1.8684702742880388,0.46662696933248765,-3.8585039873118956,-0.5027960993767681,-1.3743148449537084,0.8454973964841059,1.7385772280354734,-4.591031972306029,-0.4114284037849554,0,0,1
2.2983908380934372,1.7280511456886019,-0.2516535086377281,-0.9595502527681554,0.10610609897832686,-0.7109790192465686,0.978455129546325,-0.27375657226477057,0.4630718150742872,-2.1113150364725093,6.94463431583366,2.693485282625607,0,0,1
0.08493650772734829,-0.1936863121295722,-0.5637458660069983,0.2422419739786561,1.1743878067546445,1.5601761209832044,1.3803591244973996,0.48111868273981806,-1.6591259627113972,-2.0423125951110626,0.3348997891136024,-1.5856990759296918,1,0,0
-1.1212280293355241,2.109189328982451,0.6486094667889295,-4.137344025684506,2.4845289249307267,-0.49436060487546807,0.18057641457767884,1.111227891941523,-1.865089424851405,-1.6339086739641306,1.6263231365584974,-2.9033773188026757,1,0,0
5.068550524333298,-0.6460724196081721,0.3488069422553456,2.501412232518594,1.4240277546197877,1.2780877470888217,1.8562595597667666,1.8421670385409121,-1.2931712855683095,-0.642517225846988,1.3522431116678921,0.5621966869849286,0,0,1
2.0606640073204634,-1.495913979580159,0.032421128596529215,-2.4900396219777727,2.1272647802410987,-1.4291762043520366,0.6628300916926325,-1.3642479818692226,-1.068638064444729,0.38177139302526775,-1.0375430383576214,-0.40836555464876545,0,1,0
-1.6139961380479688,-0.47844313015922113,0.3099133337464573,-3.8278579573770957,7.152709977260755,1.154478307635781,-0.48062809306055787,1.7709651617769346,2.0958320489091777,-0.8846127972154729,1.9082302767986261,-1.6709874899177923,1,0,0
-0.029881362238814546,0.28555137547295717,-1.8358997030097624,-2.76182630614381,2.975405188183083,-0.3960487352211852,-1.8212724975133263,1.392802779709701,-2.3478389597927602,-3.124017915811784,0.3577524127372343,-3.375498980194681,1,0,0
-1.6693027183256692,-1.7555647908949914,-2.912238296257639,-0.87045706041124,-1.0273891205089856,-1.4979382378417228,0.34562717418842986,-2.1584563703103044,-0.29437573236446735,-0.3972495633954598,-3.080631151532403,-0.7425778238387444,0,1,0
1.104635944290554,2.895016419543543,-1.5820830369400054,-2.8244399019704143,2.030107908109336,1.5998316922504934,-0.5136766243494293,0.9520481795898976,-2.823815603985957,-1.8837643478486135,5.447441296612987,-0.554735035730987,1,0,0
-0.06668491045693248,2.153235621973183,0.7828467008888159,-3.3384274229094233,-0.35464497253677874,-0.6570832945079335,-1.1000491768501455,-1.6629730024508387,-1.00958404286766,-1.18689236056004,5.354635301490417,1.7054453539666603,0,0,1
-1.5507669696207835,-0.5327734176582927,-2.509993478539903,-0.26921476807121625,0.21483416442623696,-0.5103141983239632,-0.5914322608057916,-0.15779924901904252,1.9313053356345993,-1.6893295027125603,2.035953191428053,1.3673936726232179,0,0,1
3.9844472492328507,-0.15844560553115294,-0.2982936881848298,-2.5325229648156755,1.3965015359813497,-0.7007676780091282,0.6356303983311642,-0.7276748712538056,-1.8648427317301746,-1.5341120151417615,5.561433632175851,3.3900251945114968,0,1,0
1.8832389379504972,-2.4511932353036734,-1.2849110302941797,1.1344788395303356,2.3855670284444654,-0.007723062446982398,0.5103841826216673,-0.25717312304737816,1.9704518651938354,-0.2395775969704137,-0.3734827491438748,0.615400706951455,0,0,1
2.0065238480924386,-1.12520465626742,-1.2755805963209275,-0.9208643683615994,-0.679131681774112,-2.9130119099833527,-0.9406226704582822,0.14252793247146878,-0.12347163008039286,-1.164554989413866,1.229710416912675,2.3236162554444366,1,0,0
5.613842786774772,2.0857786141621903,-1.1266858477759705,-1.579860392836319,1.7551251136002273,0.035716496852238766,-0.9354689814889371,-0.21262405167366483,-1.305669599698899,-1.8566157364591804,8.548040415617947,2.727988560623644,0,0,1
5.177146802457524,0.22711552466707396,1.6808907572318674,-2.466397974588971,5.244472558418551,0.1750057455395242,-1.3311401902739375,-1.5302894825262978,0.38678741518169457,1.2237174801096629,3.171328004247367,-0.4272375612072137,0,1,0
-1.7203448776914012,1.7051881004597296,-0.5282152200819551,-2.8266226292726433,-0.7186154493390725,-4.176729523337923,0.6867879479792571,2.129651012790287,-2.244554039165286,-6.998015195621558,1.6198602097820072,-3.9724967487562335,1,0,0
0.7300899832494435,-1.0991710164890245,1.2160414523083005,-2.8801531684759505,2.307675500558297,0.11754384583904631,0.4276463150476111,-2.2666103097466017,-0.4319026765254541,0.9488564267552191,0.7060512501651265,0.8984607826262998,0,1,0
0.3815546755363416,2.035314262746946,0.927333001286423,1.6870577905623865,-3.721079786503626,-0.8175923035166599,-0.20829078176590554,2.9902680039919005,-0.6575920748693083,-3.589244844856685,5.7828086639418075,3.542918999618801,0,0,1
-0.018177083387443282,1.562804752196786,-0.31203286274735703,-1.9229565689855446,1.0212195547643568,-0.010043522928607995,-0.58275634816435,0.9105421967308329,-2.202859363466798,-2.7694569067490766,2.2761751407221387,-1.9237231497498886,1,0,0
1.339470229251373,0.6610883229880454,1.8732200132773067,-1.7447704807639446,3.6724817661416833,1.3726549896058753,0.5877755849105063,1.7405978162630775,-0.428793620937186,-0.7565883190730353,3.362481179931484,0.1342750923752103,1,0,0
2.015587687183031,-4.494109597410903,-0.938325394255868,0.3204998538400976,1.9147356914299256,-3.129586182159451,-1.9218483360079939,-0.01674143310577869,1.7132688797920785,1.4268808132355244,-6.1589333533650255,-0.5287760840912235,0,0,1
0.6407052648646323,-1.7413166638610718,0.5981351871645786,2.236719627545277,-2.9190535450841826,-2.1843546960064333,-1.257021668739951,2.1215833696546778,-2.3940833666998644,-1.3275211864195242,-5.271588502416193,-1.4558918691681169,0,1,0
0.5012016996442334,-2.7316725674067395,-1.4773471203367166,0.9222474545045072,-4.569996546954174,-0.3759510094767772,-0.9442919707875292,-4.224403822492235,-3.8184261694224593,-3.3722516599265844,0.17905164396005266,2.7552099689687064,0,1,0
2.266240666242973,-0.30758550792875605,-0.6545590471158562,2.490380801418448,0.14205360362913214,0.2453084581212499,-0.2269574188830338,2.0708922541717705,0.7925614361902521,-1.9230160964992289,2.5599785135000404,1.4886427329417236,0,0,1
4.915192446318088,-0.5445653744314357,0.04925887681604349,-2.112819085074391,0.7652493058335776,-4.346005568093499,-0.4941602690187444,0.776520328385872,-0.20391515121608883,-0.79080745045033,2.627651419624193,2.4014611370322276,0,0,1
-5.2492916146782385,-3.1678908635756287,2.5914774067235093,0.6693916701875091,-2.431312176220768,-2.846215316732156,0.7087621792826249,0.2452983577758232,2.453922238545762,-0.17719273111292566,-6.403193134100494,-0.1460536851855352,0,0,1
4.11216206588694,0.40329012378200013,0.48194717253180275,-0.6325065574056772,0.4607787842243845,-1.8348688591268192,-0.2825828790367869,1.0431612623798943,-0.9455288006713864,-0.34746183782128526,2.1929143340499677,1.1832405006215532,0,1,0
0.11237566866225979,1.2618715375446508,-1.5582540372290785,-2.041190787431315,1.3628528888317217,-2.521259856450599,-0.5383640904420138,1.4800140452644568,1.8784457557270087,0.574812614221869,0.8608085254245963,-0.49936950600012153,0,1,0
3.0528613709615287,-0.6392713678269615,-0.7520810329545122,-3.1238212989692227,6.129488418688462,2.7669291535183547,-3.0388508336874356,1.491019006375149,-1.5789128948310744,-0.9568531391413334,5.449415205780093,2.073456480456629,1,0,0
3.1809633447214822,-0.5787053811517511,-0.04008992487226124,-0.8020585595168586,2.184743455498362,-0.7085024559274495,1.4795085246426098,0.8245523715375289,-0.8319346467345997,0.12215811898973072,0.1017174142995155,-0.34946900341733955,0,1,0
3.2647744410662316,1.2401637107249208,0.8898831754183834,-0.4315019140378845,3.642683704325389,2.4592543762559065,1.9078412464443928,2.134623904700712,-0.5873620296026063,0.6266048755103868,3.9437994152102585,0.7444279131504192,1,0,0
0.47153433763379127,3.0078158564937163,-0.6710745754265349,-3.1465831364809027,1.8427993764710195,1.290908486407676,-0.13347546934255478,-0.37042701549724577,-2.033180800364633,-1.389456741327896,5.146995995118207,-0.8729878368867316,1,0,0
-0.8563211105641082,-3.071978404296963,-0.9419444950319665,-1.2890412201442127,-0.8646297864238905,-0.4926028246675703,-0.8079417350878535,-2.5503178984543338,-2.146245624554299,-1.1282850168225582,-2.076843541501453,1.204904628289816,0,1,0
2.018863080154368,-1.8553819988078513,1.0873514109164812,0.8020271025891722,2.847779384837709,-0.9999531247849003,0.8849715441469561,1.458746318286873,2.443345067516498,-1.0562148579493098,0.4362599536720633,0.3399642780055192,0,0,1
-0.46857474338662786,-0.5653696599259236,-0.026898567193091878,0.7176164908435327,0.7828751644928218,-0.14416506754396785,0.1620340962505183,0.28798913348768573,2.9613573811438245,-2.913296404211521,4.57834201053689,2.4745725875792735,0,0,1
0.5425471572408707,-1.429030740487445,-0.45344752077550843,1.9472411383613888,0.621834168591277,1.05139552104615,-0.5928085694307678,-0.058687994140978805,1.3569659898531101,-1.2103726224046578,1.1076476357050464,1.2310556427143542,0,0,1
2.5249408059783214,2.2662412121707374,-2.3053029043414544,-0.4121350911678885,-0.643963427476394,-0.9058017193886614,1.1681168834856663,2.096162573185949,-0.611317222083803,-2.9900627672800746,7.2210921495510165,2.850334306238558,0,0,1
0.0898315963374946,-1.2506446519119563,-2.594594383595016,-0.21527910985531107,-2.1745523229324273,-0.3264559849783073,-1.0943785145848017,-1.312360726860658,-1.7067754877777417,-2.238684760166921,2.1836983010677815,3.1758380076074952,0,1,0
0.2592486589876005,0.2664182468713081,1.250989827457294,0.07658922342761643,1.59671696120627,0.6110456171827547,-1.0473406071599172,0.06590355244275659,-0.30967972912410624,-1.755297827285062,0.2826067820295257,-2.4666162690191147,1,0,0
3.876467682264737,1.4201093247472776,2.4990929493078866,-3.5142854833177055,3.5368522279549346,-2.2484379453822987,0.4522993524676862,-0.14176735353366088,0.6301291926183561,1.16965590659218,2.863672846871741,-0.41160783222881236,0,1,0
1.6254195349618747,-1.7806487204134376,0.8328865751009126,-0.9658507649601797,-2.8779223725915477,-1.506574295646542,0.49354796868514195,-2.754716170571804,-3.1211093102288885,-2.411820694130558,1.8313934497076738,3.3985858717212265,0,1,0
0.34674989255609645,-1.2081912259538998,-0.42863981468701196,0.9560945787137345,-2.807744905193794,-1.0357490661915119,0.26356984556491586,-0.018670966925324994,-1.8281387767063109,-2.530793548582185,0.4244456049665243,1.8706915099205959,0,1,0
0.1055458115437703,-2.7676875365302815,1.1842349501348313,-0.4154412291833749,-1.979370462864981,-5.4394463148057515,-0.6125324154624024,0.6995542269764634,1.5420268053989938,-0.2945861527005519,-3.4066182459127847,1.7659414001268807,0,0,1
0.38970818926666284,3.10843606386894,1.696904534519053,-3.4125873369487962,4.190634750838978,0.5703019393651414,-0.8456124340517521,1.1154542362038575,1.1411625960718164,-1.1063944926259193,6.26103548389495,-0.7793280476546484,1,0,0
-0.8561387747467533,-1.227455538753689,0.09196068135929888,2.2342466796990545,-5.91795565447659,-1.1224822608774725,-0.1678614618183115,-1.781576620003893,-2.214109750194412,-4.1512055831596495,1.1049398391854361,2.7368291304560737,0,1,0
-1.1413576795755875,1.0357603847745611,-0.30814857422591796,-2.2894097203890373,2.5473454298626432,-0.14350244159643366,-0.08965757791071728,1.425335533223509,-0.2088102693398174,-1.5617641403339129,1.017462280927337,-2.2868123061107357,1,0,0
4.261574619596947,1.0216658106361014,-0.17277411952012453,3.02687196695533,1.7790421768429667,2.7086796147175,-0.26843117718574117,2.550695410858682,-0.2588934787327497,-2.194615297378072,5.298568616127875,1.009265977553045,0,0,1
3.073170536903445,4.093352776814866,0.42780290811063804,-2.0259223543393157,-1.9901293172403391,-0.8088412341295723,-0.993467618551829,-0.0405428802299197,-3.2153638383671908,-0.7224066333225665,6.087558954804784,1.4439417331429278,0,0,1
1.608424172226215,-0.7616348244686837,-0.33393644205213474,-2.128653850538498,3.248998857832662,-1.635043231833945,-0.5621244695993098,1.420591269754623,-0.2616983772761067,-0.5283805553114443,-0.8805688212724399,-1.7142538395897438,0,1,0
1.0354626065087362,2.5051240280718363,0.12159765175826794,0.35903641435769773,-0.6514123022789692,0.9301501495601179,-1.711939007369041,-0.10787964786173232,0.30185362884699296,-2.2657426359027637,6.81584574754765,1.8838016805721847,0,0,1
-0.19671853699234054,-0.9470868446848354,1.1097723813589477,1.2671130702828135,-2.0354786309599118,-1.6873311429148623,-0.739258724484041,1.2828179337938437,0.826249938381592,-1.9872564243900088,1.0783183562432328,2.452026802220325,0,1,0
-1.3202716506604055,-1.3395614723705072,-0.8406465727279232,1.7772531880643538,-5.928703616777221,-1.0077732616406254,-0.16749587341237526,-1.175600387998456,-2.524759592916297,-3.880407422342977,1.0931151499313625,3.4111410152144845,0,1,0
3.2467679307133244,1.30975843430957,0.09705098582278,-2.1019983343209487,0.4741017962913871,-2.8763481604156653,0.15926702256580322,1.5462918556804572,0.10207723379738365,-0.21884620859607273,4.043171677411111,2.3457814527081453,0,1,0
0.44936531981055305,-1.2595549024889707,1.5238374386907294,2.011660672289069,0.11008443930772166,-0.2587186703050166,0.012617812360776996,1.4704956877879178,1.9976839910555642,-2.372791359434271,2.2166257859002836,2.097599004216436,0,0,1
1.9899305849270577,1.9875612154861533,0.12598708320673763,-0.3474428811961572,-0.7967196856617549,-1.0079563670965108,0.28349539560449016,0.9531185760739471,0.5820024941251407,-3.4863042518557794,8.384908984918393,3.695956157631312,0,0,1
0.3385836355987434,-0.3280166769491889,-1.466282814324172,-2.343766962827247,0.02160662290120176,-3.5402365615585847,2.1283664419470796,-1.9280071187855041,0.18068326771596133,0.8845963416076739,-3.0285190591526656,-2.174938779259993,0,1,0
0.006701422645890798,-3.0644530734310886,1.5729377538895537,1.5930880482988172,0.6856276901442189,-0.630978157963259,-0.9837799553317896,-0.4336924721414692,1.6041631448015734,0.8260215302881126,-4.445222619773491,-0.5627656748215017,0,0,1
3.881714973671965,-1.4416097321862784,1.4321285401575012,0.3269895668185103,4.509494644936531,1.9957311959206443,1.4523518415472947,4.1114108509827005,-0.25038143535188895,0.23502816652901193,2.4966962010776923,2.51425505694071,1,0,0
-1.4055893645572168,-0.5608544216293241,-1.1366793929159653,0.1935131894442137,-3.242449595583051,-2.7129314752831104,0.2048667534398814,-0.6728683488461908,-0.49523501697542427,-1.3526948458367078,-2.2222141943028912,-0.3597632599899272,0,1,0
0.659012479098561,-1.2062907786435848,-0.8183235851180998,0.8910867215220761,-0.5753363886126229,-2.1906333323897167,0.17909480108442352,1.9395353037451635,1.1862629111782736,-1.6865188945683651,0.33787390144231544,1.5283926455568628,0,0,1
2.497089244442834,-1.9922705031481307,2.43688204041543,4.563220472486353,2.7498668734049314,3.531240084768128,0.4565856156670533,1.171691335959602,1.350852504306185,-0.2997322306636706,-0.7738591896169992,-0.7837273285127351,0,0,1
0.7125284287687461,1.3285761239849396,-0.1699095834313276,-1.8887980463159861,2.7158429766413446,-1.0930885964581574,-1.9848322264798246,1.9929910256992995,2.110495708543371,-0.3272675274562462,3.614189184244976,0.5971506034005261,0,1,0
-0.7989660966136432,-1.9798357758408622,0.392041680682498,-3.3492548921999026,2.745111937622575,0.9425297399871462,0.4859078302454251,-1.4909564139359246,-0.22703194349002465,-0.24972266982781688,2.324843280902693,2.913518734398356,0,1,0
