sepal length (cm),sepal width (cm),petal length (cm),petal width (cm),sepal length (cm)^2,sqrt(petal width (cm)),log(petal length (cm)),petal area (cm2),sepal area (cm2),species_0,species_1,species_2
5.632156495355472,3.9505260198638057,1.2795032235368553,0.3170654152546831,31.721186788174837,0.563085619825869,0.24647189598683084,0.40568622089041867,22.249980782846734,True,False,False
5.604165152430943,4.37029456373379,1.2344796062385532,0.2564552051103195,31.40666705572133,0.5064140648820089,0.21064950981127892,0.3165887206224146,24.491852499935295,True,False,False
5.56250516447884,4.116998404571332,1.28271757082072,0.5204239477470429,30.941463704853767,0.7214041500761157,0.24898092953866427,0.6675569420510161,22.900824887579176,True,False,False
5.172327205009527,3.39678083926318,1.4867349453220193,0.4845643879759163,26.752968715681664,0.6961065923950989,0.3965824036558845,0.7204188088623716,17.569261944376038,True,False,False
5.69283479217801,4.050342984930241,1.0712611750184613,0.39862830052502685,32.40836797103245,0.6313701770950437,0.06883662263129862,0.42703502161605256,23.05793346486501,True,False,False
5.117409413647634,3.752158823925461,1.5220225863685206,0.06149173024789287,26.18787910688942,0.24797526136268688,0.42004009925613817,0.09359180231217329,19.201332887057188,True,False,False
5.356065622432498,3.4571380114418795,2.054694570737964,0.13780757380716233,28.68743895180322,0.371224425122004,0.7201272095239349,,18.5166580550885,True,False,False
4.938301279421362,3.6197188730264744,1.7196965082484978,0.43945013315916215,24.38681952633466,0.6629103507708732,0.5421478265637258,0.7557208595431486,17.875262341812288,True,False,False
4.494047959246592,3.682122789298137,1.0232986118435297,0.3162373988639467,20.196467060008455,0.562349890071961,0.02303134256077117,0.32360529127048526,16.54763640694066,True,False,False
4.9595893812245295,3.247574056544357,1.6058940432482822,0.3243782062241458,24.59752683035511,0.5695421022401643,0.47368063778661873,0.5209170291349187,16.106633805577662,True,False,False
4.859224055412915,3.441768843548782,1.9012272295941905,0.17184954399498237,23.61205842070354,0.41454739656037204,0.6424995879748417,0.3267250324366053,16.724325957742934,True,False,False
4.7169258515899175,2.9326967483575426,1.5177485160335755,0.10372672769340574,22.24938948939727,0.3220663405160585,0.41722799728691407,0.15743108702968533,13.833313107201384,True,False,False
4.967742857666798,3.464648137090326,2.0526846162905272,0.42094933753982067,24.678469099899488,0.6488060862382694,0.7191485053350338,0.8640762294056784,17.211481037359047,True,False,False
5.251510078144553,3.4880886534774134,1.03949490832823,0.196818334946094,27.578358100853805,0.4436421248552644,0.03873493011079354,0.20459165704210486,18.3177327171983,True,False,False
5.212046041988206,3.7941187379976458,1.3538333684525306,0.23618568108003352,27.16542394380492,0.48598938371124273,0.3029401007813232,0.3197560561968369,19.775121551213918,True,False,False
4.693057646058952,3.013011513980875,1.8742774754836051,0.2902319639224129,22.024790069232388,0.5387318107578324,0.6282232387486237,0.5439752326451488,14.140236723351602,True,False,False
4.958206389408609,2.954498007232842,1.9366706346246638,0.031777872464926304,24.583810599972356,0.17826349167714153,0.6609703310531623,0.06154327243367046,14.649010896956879,True,False,False
5.517371418760054,3.7504729001295964,1.2622712819686348,0.3320442724476674,30.44138737255033,0.5762328283321485,0.23291270295829516,0.41912994945285975,20.692751986009167,True,False,False
5.219930273017528,4.019443895341408,1.127840776544128,0.10822755697672329,27.24767205516485,0.32897956923906885,0.12030498756649971,0.12206345190410146,20.981216869988113,True,False,False
5.287539257254779,4.2757747889016295,1.1793381837838872,0.38599212860210474,27.95807139701042,0.6212826479164735,0.16495341993600102,0.45521525590048284,22.608327051497632,True,False,False
,3.048470157407092,1.6952441321687208,0.052296282027925384,22.499362975819196,0.22868380359773052,0.5278267612389833,0.08865496524208104,14.459958913819175,True,False,False
5.045491986920826,3.4091428406851887,0.8142040237053054,0.22215606302387653,25.456989390082267,0.4713343431407015,-0.20554430101278812,0.1808803604045697,17.200802884945624,True,False,False
5.5519765588496846,3.6250916594843696,1.0031318293892604,0.04154520642988685,30.824443710016386,0.203826412493295,0.0031269354269729565,0.04167531892836686,20.126423917138723,True,False,False
5.00438831312338,3.64751754771731,1.4601182840830103,0.1415737851396371,25.043902388525872,0.37626292022950797,0.3785174489337986,0.20671447222922368,18.253594187708956,True,False,False
4.263995055684302,3.0371605915457605,1.3703373935916836,0.11427782983683588,18.181653834900175,0.3380500404331227,0.315056982214551,0.1565991834839236,12.950437745670333,True,False,False
5.473154902228951,3.475813267345886,1.2140871606713644,0.27878643303605954,29.9554245837928,0.528002304006393,0.19399248632973531,0.338471028918447,19.023664423406565,True,False,False
4.805063665954536,3.6259335365987924,1.578062938961777,0.20151812179779474,23.08863683387644,0.44890769852809914,0.4561981069019091,0.3180082795382853,17.422841491876888,True,False,False
4.692675225848864,2.3660449483098396,1.4972944383986777,0.5276151579184737,22.02120077529569,0.7263712259709038,0.40365977173446654,0.7899952415661707,11.10308051217844,True,False,False
4.350922376799426,3.0794022137028016,1.0865165368898744,0.10210276580414743,18.930525528933966,0.319535234057447,0.08297674092974275,0.11093634350840015,13.398239998765208,True,False,False
4.9845796581171795,3.554584315970663,1.6664057918392046,0.6992619898843229,24.84603436811558,0.8362188648220769,0.5106690866182134,1.165254229956243,17.718108674449738,True,False,False
5.102600378375581,4.03256545234517,1.8364823600228903,0.7264202999907543,26.036530621398626,0.852302939095457,0.6078519810165841,1.3340580668955564,20.576570002960764,True,False,False
4.925133469553001,2.862854790973395,1.142985800465333,0.3578966898291822,24.25693969291118,0.5982446738828372,0.13364396169555343,0.40907083450830084,14.099941949493227,True,False,False
5.055307442934829,3.9142400790547347,1.713577029897651,0.19126053048117528,25.556133342592283,0.4373334316984871,0.5385830160332994,0.32773965175858144,19.787687005079214,True,False,False
4.430641256386319,2.957624444050262,1.2928364115039148,0.30276785531881667,19.63058194279254,0.5502434509549539,0.2568385732271153,0.3914293075891154,13.10417288270574,True,False,False
5.342818748826041,3.500681795406082,1.5415634222042838,0.2462380855674604,28.54571218280706,0.496223826077971,0.4327971106727246,0.37959162586440554,18.70350833016962,True,False,False
4.823228512759774,3.3245960169512845,1.41397009242704,0.06284356426032525,23.26353328629886,0.2506861868159577,0.3464014162089972,0.08885892036561673,16.035286302367012,True,False,False
7.071557472069657,3.289725524218918,4.959932298362067,1.5264562462441882,50.00692508078419,1.2354983797011585,1.6013920911199038,7.571119637783069,23.263483111848558,False,True,False
6.124466126408582,3.0499479936135807,4.623608464130078,1.561654314109465,37.509085333526144,1.249661679859579,1.5311754530726172,7.220478104761774,18.679303174194192,False,True,False
7.00300953726121,3.7164370385047554,5.0370137225663605,1.6362678768216719,49.04214257897147,1.279166868247326,1.616813391112862,8.241903749345285,26.02624402527961,False,True,False
5.69080035269864,2.4042226002089273,3.924335381286317,1.3910763064591922,32.38520865427497,1.1794389795403544,1.3671970072879134,5.459049967506895,13.681950821235006,False,True,False
6.345434957092485,2.7621090229215985,4.483512748521015,1.5098248967263588,40.26454479469131,1.2287493221672021,1.5004068348365047,6.769319172507054,17.52678314934728,False,True,False
6.162931713334702,2.50123756918532,4.664702445689883,1.1064740954572418,37.981727303226606,1.0518907241045725,1.5400240478469631,5.161372419171897,15.414956337716408,False,True,False
6.205613626842113,3.4742320955147785,4.7154272045829115,1.4706706266484835,38.509640485648525,1.2127120955315336,1.5508395174068532,6.934840281879257,21.55974203473874,False,True,False
4.756939258148007,2.508735639829548,3.124712008387887,1.025975030749837,,1.0129042554702972,1.1393421216257422,3.2058764988901474,11.933903053420236,False,True,False
6.609114367980762,2.7957439443830694,5.114546581438078,1.3760702826781614,43.68039272904975,1.1730602212496004,1.632088750594259,7.03797556009012,18.477391472017352,False,True,False
4.794971482668479,2.7298326903631085,3.741171248455587,1.5022920001755469,22.99175151960395,1.2256802193784262,1.3193987304358197,5.620331637841591,13.089469902747277,False,True,False
4.84149585231346,1.9816421693652961,3.6211969469553096,1.1038906233004147,23.440082087968435,1.0506619928884906,1.2868046195157634,3.9974053548680555,9.594112343751528,False,True,False
5.659940718588845,2.9464798022654484,4.0860131253213705,1.4216004920911547,32.03492893794001,1.1923088912237276,1.4075697086568815,5.8086782696477774,16.67690100934182,False,True,False
6.353090848056219,2.264797073753753,3.697387850959589,1.1101434336465732,40.36176332365569,1.0536334436826562,1.3076265840974104,4.104630844387402,14.388461561969473,False,True,False
6.524431239402526,3.0651944416881833,4.335351208171037,1.3418919112560497,42.568202997691586,1.158400583242278,1.466802623829947,5.817572718698857,19.998650370193367,False,True,False
5.853382229837324,2.786772885500995,3.706516662755095,1.3929560864115205,34.26208352857537,1.1802356063140615,1.3100925306542681,5.163014944770427,16.312046886584007,False,True,False
6.514613905684383,3.090475943030112,3.622095838383423,1.277073483039885,42.44019434013634,1.1300767597999195,1.2870528191838886,4.625682548228591,20.133257553647024,False,True,False
5.549486369721367,2.8003546908856243,4.891778712943593,1.328383034644724,30.79679896772324,1.1525550028717606,1.5875559823258538,6.4981558515104725,15.540530187455065,False,True,False
5.711991102660603,2.720918492365775,4.445905589375867,0.8276965418584673,32.626842356873894,0.9097782926946912,1.4919835803583454,3.679860681755636,15.54186221945801,False,True,False
6.432632750430992,2.201637289763134,4.264437923748492,1.5554524169115924,41.37876410191739,1.247177780796143,1.4503103841576535,6.633130275264045,14.162324134700464,False,True,False
5.6398119391146935,2.403965299654593,3.9167525003976045,1.0537623683765889,31.80747870858064,1.0265292827662487,1.3652628666770614,4.127326391163906,13.557912198209406,False,True,False
5.92270346905025,3.3059409079233677,5.180644035874884,1.651462140140778,35.078416382299864,1.2850922691156375,1.6449293797928801,8.555637486793495,19.58010768383286,False,True,False
6.526606674931253,2.4876659520763997,3.96357157719146,1.3705980647781493,42.59659468925719,1.1707254438074493,1.3771455322190442,5.432463533308292,16.236017207821043,False,True,False
6.356198373547007,2.400368076828705,4.850050659914254,1.44083988784094,40.40125776388161,1.200349902253897,1.578989150237985,6.9881464488537315,15.25721566585277,False,True,False
5.982127048611157,2.9359363355233636,4.7856837166316115,1.1168508485687214,35.78584402572523,1.0568116428998695,1.5656289021857928,5.344894919901527,17.563144165734634,False,True,False
6.579919975086651,2.9491679233402572,4.49508690852135,1.3755554610308336,43.295346878544315,1.1728407654199413,1.5029850022241833,6.183241344824751,19.405288928671375,False,True,False
6.434200997815585,2.910371033568485,4.5793504652295836,1.4732444318520157,41.398942480291076,1.2137728089935182,1.5215571682498439,6.746502574398422,18.725912208199922,False,True,False
6.7958196812071705,2.818772381329405,5.106639574989222,1.3290114333397003,46.18316513948273,1.1528275817917006,1.6305415704714945,6.786782381105664,19.155868825881573,False,True,False
6.809419476234008,2.967649175610577,4.947756511225467,1.8318532222384627,46.36819360331503,1.3534597231681713,1.5989342437853518,9.063563707939707,20.20796809503246,False,True,False
6.165083269797606,3.030161541760102,4.813314913717039,1.502520460995931,38.008251723538336,1.2257734133990388,1.5713860179991594,7.2321041430767155,18.681198225889325,False,True,False
5.836390594258993,2.5503573189450472,3.577799924597226,0.9843828334758778,34.06345516875484,0.9921606893421437,1.2747480652997993,3.5219248273847996,14.884881468290455,False,True,False
5.519399192998543,2.495225124069906,3.6036270360239664,1.3510864730822554,30.46376745167297,1.1623624534035222,1.2819408482711574,4.868811742405482,13.77214353614113,False,True,False
5.29879652370006,2.205729821953963,3.9779466096400165,1.0949995232755523,28.077244599575835,1.0464222490350406,1.3807657589339741,4.355849641171417,11.68771351279121,False,True,False
5.9248239634104305,2.800535281482285,3.8970607745167403,1.0923294754217001,35.10353899740248,1.045145671866702,1.360222621440701,4.256874351514355,16.59267854610262,False,True,False
6.015160911638746,2.5916541261580623,5.33402873602026,1.5823531142197433,36.182160792906664,1.2579161793298246,1.6741068130756933,8.44031698177926,15.589216596153246,False,True,False
5.234900560641498,2.948578265335521,4.59910354902615,1.432353053663523,27.404183879804673,1.1968095310714746,1.5258614038568596,6.587540012562353,15.435514014300255,False,True,False
5.835555920886714,3.438989953838706,4.558791977066093,1.5391668189554646,34.05371290579598,1.2406316209719406,1.5170576711194381,7.016741345620512,20.068418186993387,False,True,False
6.605792338876336,3.137127989977222,4.352459758040642,1.3311043470748134,43.63649242435729,1.1537349552972787,1.4707411469059528,5.793578104396089,20.723216042266053,False,True,False
6.1563111557495125,2.265848455726104,4.474617815743521,1.4770427460339464,37.9001670464059,1.215336474411077,1.4984209437765397,6.60920178601823,13.94926812522442,False,True,False
5.771531924640404,2.9744098352058517,4.095436110103354,1.179696476243463,33.31058075714336,1.0861383320017128,,4.831371547769162,17.166901320854976,False,True,False
5.496297372801522,2.4538146177727778,4.077452454481142,1.2007322867737213,30.209284810264915,1.0957793056878384,1.4054723949867138,4.895928809880264,13.48689483700649,False,True,False
5.603869302848234,2.8452382260804123,4.373897564370354,1.2482054066518729,31.403351163404754,1.1172311339431393,1.4756545027691748,5.459522587988534,15.944343154422386,False,True,False
6.2380287983422225,2.9358047244982663,4.653782195634499,1.4015110880938153,38.91300328894691,1.183854335673868,1.5376802643940202,6.522327348755332,18.31363441772934,False,True,False
5.819535219709766,2.4763184345831255,4.005882441822147,1.259759794949454,33.866990173442396,1.122390215098766,1.387763891286864,5.046449643501485,14.411022345273054,False,True,False
5.290228721559008,2.453483332173633,3.8167637898027733,0.907918292453434,27.986519926407855,0.9528474654704362,1.3394028881182638,3.4653096627358315,12.979487991731252,False,True,False
5.774464127344135,2.7293347209181364,4.725552703972242,1.2030042057573818,33.34443595798427,1.0968154839157687,1.5529845284903958,5.684859777406775,15.760445437456596,False,True,False
5.5320556315638445,2.9040971767289565,3.6902650261656467,1.1369093973983087,30.603639510717247,1.0662595356658287,1.3056982782824198,4.195496987138039,16.065627141132087,False,True,False
5.548173467689261,2.924063005836193,4.282021434186518,1.5251405007059065,30.78222882757108,1.2349657892856412,1.454425195803379,6.53068431416865,,False,True,False
6.390084767637211,2.8076954150940154,4.084380478876394,1.3590303005807807,40.833183337589105,1.1657745496367558,1.4071700592529977,5.550796829893659,17.941411704157105,False,True,False
4.835953358595871,2.7930334025366967,3.283065628973109,1.0436989217474355,23.386444886514685,1.0216158386337966,1.1887776288688732,3.4265320569853,13.506979263667793,False,True,False
5.357373094181825,3.016619579866466,4.072510437139371,1.4485379574368156,28.701446470263342,1.2035522246403834,1.4042596243242649,,16.161156572558685,False,True,False
5.981114468241127,3.204099996327396,6.001258487932364,2.505637671251769,35.77373028220333,1.5829206143239682,1.7919691952227483,15.036979342282761,19.16408884572513,False,False,True
5.7099869057041515,2.7996559891756,4.843771096948177,1.8829144617974447,32.60395046331287,1.3721933033641596,1.5776935696090133,9.120406648080195,15.985999038668881,False,False,True
7.124059126342379,3.0823102134494,6.070787570741334,1.9650429489794559,50.75221843562214,1.4017998961975477,1.8034883447176777,11.92935831063738,21.958560206342526,False,False,True
5.993177165852876,3.1044282915037615,5.679755362875102,1.7101816156132137,35.91817254130031,1.3077391236837772,1.736908161889169,9.713413202769557,18.605388749668,False,False,True
6.8102303951045045,3.0185079414868574,6.083031324175318,2.208102217769213,46.379238034405255,1.485968444405605,1.8055031447869765,13.431954957671111,20.556734530978126,False,False,True
8.012149584976397,3.2808545347909126,6.540248604365022,2.2165885141145227,64.19454097203746,1.4888211827195779,1.877975177646486,14.497039935889045,26.28669729929294,False,False,True
5.02907518991703,2.718981049205176,4.268418369460775,1.7823261751998127,25.291597265839016,1.3350378927954865,1.4512433533450464,7.607713786593645,13.673960136412326,False,False,True
7.511684897369918,2.6186016821723017,6.016017956960214,1.555292138668788,56.42540999737531,1.247113522767189,1.794425571510141,9.356665434550482,19.67011070820114,False,False,True
6.646118633111088,2.6148067609273538,6.160565692503047,1.8088913736503731,44.1708928853864,1.3449503238597227,1.8181686065275648,11.143794137975199,17.378315935784137,False,False,True
7.525723109114258,3.3791837666856175,5.691188214554763,2.4933342761324058,56.636508315056375,1.5790295361811335,1.738919051390884,14.190034647270178,25.430801362889717,False,False,True
6.576813089787861,3.1947688403049455,4.603813895990429,1.9893055952584653,43.254470418004956,1.410427451256698,1.5268850677990273,9.158392742822436,21.01139752776395,False,False,True
6.1391060998990294,2.8071476078128064,5.387983579063244,1.7872144256407172,37.68862370581747,1.3368673926911065,1.6841712108566218,9.62948197761713,17.23337700244057,False,False,True
6.697226616532661,2.8305258364977677,5.484957016654438,2.2146170784601487,44.85284435319352,1.4881589560460766,1.7020092571704055,12.147079483702745,18.956672970976225,False,False,True
5.502854790732892,2.580647442482855,4.872738171590615,1.9048552601285187,30.281410847891937,1.3801649394650333,1.5836560319829134,9.281860937383403,14.200928142059364,False,False,True
5.778593928009088,2.6343612284129,4.967124166716676,2.256254652889338,33.3921477848235,1.5020834373926564,1.602841034145089,11.207097012633575,15.222903798689346,False,False,True
6.792945026583278,3.2056421683154768,5.13206587808178,2.3256775892881065,46.144102134182496,1.525017242292069,1.6355082833977692,11.935530599404983,21.775751024264252,False,False,True
6.477534390061834,2.9646448640746845,5.647400008010422,1.8909009252056768,41.95845177443373,1.375100332777822,1.7311952636717,10.678673900153454,19.20358906136396,False,False,True
7.593899770477894,3.707869081496851,6.633987592683606,1.9237694602317301,57.667313724064215,1.3870001659090492,1.89220607026137,12.762262730360934,28.15718616694102,False,False,True
7.39696178756029,2.8186998827911243,7.294792251240309,2.2701156752532343,54.71504368662712,1.5066903050239735,1.987160703329388,16.560022237256455,20.849815323606613,False,False,True
6.1153113926111535,2.249800024726966,5.738931394029257,1.6343489893721492,37.39703342859977,1.2784165946091866,1.7472730247124224,9.379416723907816,13.75822772230967,False,False,True
6.874416481703847,3.047113529503932,5.314452883138183,2.3244156363040664,47.257601963921495,1.5246034357511027,1.670430068233539,12.35299737996762,20.947127468844613,False,False,True
5.448729850943139,2.572439406464372,4.744822507781794,1.8702142395662726,29.688656988558844,1.367557764617741,1.5570540252045804,8.873834618268061,14.016527383744876,False,False,True
8.037428327014513,2.941062361111912,6.698086566084012,2.177593296666803,64.60025411189532,1.4756670683683373,1.901821898457504,14.58570840679851,23.63857793271707,False,False,True
6.3154736615295235,2.562194527787478,5.2655497785447185,1.8646692052421592,39.885207569473124,1.3655289104380615,1.6611855615104214,9.818508520722007,16.181472055956892,False,False,True
6.492550769134709,3.2695458115066227,5.489851619187658,1.9340640322842797,42.153215489791705,1.3907063069837138,1.7029012276858186,10.617724559248463,21.22769217321849,False,False,True
7.3852355095063285,3.505506662475221,5.664343782283406,1.8675563084028686,54.5417035308732,1.3665856388835895,1.734191050574102,10.578480963565939,25.888992282523017,False,False,True
6.069871486175635,2.7220599385976483,4.657825458182671,1.6963211076384221,36.84333985868801,1.3024289261370166,1.5385486993523223,7.90116764041087,16.522554004954866,False,False,True
6.109704325588965,2.867047981374234,4.964909638187161,1.7939714268661036,37.32848694612051,1.339392185607376,1.6023950975706243,8.906906027879891,17.516815453473267,False,False,True
6.352210390626718,2.6547898140733444,5.4615748806635995,2.190646947099091,40.35057684678604,1.480083425722716,1.697737187848064,11.964382338678796,16.86378344188667,False,False,True
7.300183437524876,2.843591160832232,5.823839753303014,1.6901664548046147,53.292678221512524,1.3000640195023532,1.761959795629685,9.843258589190338,20.758737095399596,False,False,True
7.066118943775726,2.8869376307807895,5.940970297852997,1.968471840231179,49.93003692758619,1.4030223947717937,1.7818724698413284,11.694632734973464,20.39944468235915,False,False,True
7.747348168691497,3.511218863893677,6.009389814908041,2.005770193599366,60.02140364692749,1.4162521645524027,1.7933232150912786,12.05345497246216,27.202635035061718,False,False,True
6.451944500344297,2.6553093399832943,5.753262190106569,2.000617592527725,41.627587835523016,1.4144318974513144,1.749767031344073,11.510077551951792,17.13190849281806,False,False,True
6.286784040270536,2.6062374080380066,4.943559334127482,1.5056878405579697,39.523653569000324,1.2270647254965688,1.5980855847362394,7.4434571784726025,16.38485174200939,False,False,True
5.927917326943209,2.538471112923228,5.8415102742114655,1.330772975657222,35.14020383507352,1.1535913382377756,1.76498937200455,7.773724009944627,15.047846894242415,False,False,True
7.867138422413029,2.819246903254781,6.2271530026996675,2.4729882344789478,61.89186695740736,1.572573761220423,1.8289192464411412,15.399676109976529,22.179405634864633,False,False,True
5.805671099974542,3.272496759124724,5.7384973105233295,2.375634553674841,33.70581692107961,1.5413093633903743,1.7471973834660581,13.632572497049365,18.999039859210757,False,False,True
6.474229174674262,3.0033623701254686,5.520781548993496,1.7813187317529504,41.91564340620337,1.3346605305293742,1.708519435229389,9.834271587138185,19.444456278785147,False,False,True
6.233556412331962,3.040707334928194,4.881024638898048,1.750574764065304,38.857225545724916,1.3230928780948463,1.585355164812378,8.544598555635886,18.95442070566647,False,False,True
6.8024787551855015,3.030790689948861,5.494668514170791,2.0494818623015685,46.27371721475009,1.4316011533599602,1.7037782610442924,11.261223459152545,20.616889279791135,False,False,True
6.757954971379283,3.43206412778327,5.809069928823606,2.360877176139859,45.66995539518996,,1.7594204769519872,13.714500609560046,23.19373483444545,False,False,True
7.14024278443279,3.0347079403165518,4.610850111557315,2.1790296426899114,50.98306702064452,1.4761536649989768,1.5284122459855904,10.047179071083473,21.668551473706152,False,False,True
5.425841615794829,2.643757842553391,5.104420411005492,2.1011724774730336,29.439757239691037,1.4495421613299262,1.6301069115777633,10.72526768105633,14.34461132421014,False,False,True
6.8653854747528325,3.164943915390582,6.0990573394840375,2.0346637629190534,47.133517716947175,1.4264164058643791,1.8081342247267642,12.409530956613661,21.72855998512986,False,False,True
6.747122911621713,3.4233384310219144,5.345139301012838,2.6372504851848313,45.52366758453066,1.6239613558163357,1.6761876060668388,14.096471214976617,23.097685162183087,False,False,True
6.767699281498883,2.9335539337758716,5.351867647865508,2.572483142936527,45.8017535648005,1.6038962382076114,1.6774455930480838,13.767589307361382,19.853410849853187,False,False,True
6.336373251011699,2.5397152938080536,4.8897533841103415,1.798018675664225,40.14962597613656,1.3409021872098743,1.5871418695177377,8.79186790402274,16.092584052870667,False,False,True
6.666067163308849,2.863026587854581,5.2171758969326545,1.942681106388186,44.43645142574449,1.3938009565171727,1.6519562395793472,10.135309043674905,19.0851275249776,False,False,True
6.295795965149279,3.4533859368459114,5.649009586621896,2.23879803213743,39.63704683478994,1.4962613515483951,1.7314802353892857,12.64699154605458,21.741813247297753,False,False,True
5.846025012941326,2.843397805474831,4.993369617581733,,34.17600845193564,1.358409385702772,1.6081109559329603,9.214145409887372,16.622574692548337,False,False,True
5.25139772332907,3.35245354813158,1.6087054208253584,0.36267654305659414,27.577178048585743,0.6022263221220027,0.4754297691015903,0.5834397208213444,17.60506693022464,True,False,False
4.982686980644741,3.3002873300092905,1.2142905922151424,0.050641435602629986,24.8271695470866,0.2250365205975021,0.1941600315512414,0.06149341882854256,16.444298711624086,True,False,False
4.344255950219145,3.4393670898382696,1.4570477575249738,0.1933298394907454,18.872559761014443,0.4396928922449684,0.3764123046614502,0.2816908090926537,14.941490945017806,True,False,False
4.655993725263964,2.91992175243226,2.0869804751080383,0.2155065418370273,21.678277569697407,0.4642268215398883,0.7357182725688085,0.44975794507192957,13.59513735758636,True,False,False
5.021878958920978,3.7161226598237906,1.515442215616811,0.22686608291349578,25.21926827805325,0.47630461147620207,0.41570728786554256,0.34380243933873517,18.661918194138554,True,False,False
5.241905108910938,3.975434937141759,2.151685879154008,0.5614504055385974,27.477569170826595,0.7492999436397932,0.766251664709458,1.2080649094426912,20.838852707146422,True,False,False
4.918637325327879,3.3182054917710104,1.1624948431379405,0.2849055695880422,24.19299313810859,0.5337654630903372,0.15056842245916144,0.3312012554273767,16.32104938493284,True,False,False
5.011144982457739,3.575070642955352,1.0938084888684434,0.3835460383352737,25.111574035211373,0.6193109383300716,0.08966563279678412,0.4195259126029838,17.915197314377675,True,False,False
4.368398420284202,2.8316990288084125,1.1570949499375598,0.0014171993761077084,19.082904758341513,0.03764570860148217,0.1459125104774942,0.0016398342411488899,12.369989564166978,True,False,False
5.064634116792384,3.111730874750145,1.190409384062147,-0.05540945264763392,25.650518736977368,0.001,0.17429726818234173,-0.0659599323974906,15.759778350535791,True,False,False
5.3328430601419745,3.967043444046303,1.4376980756727349,0.01962284562582728,28.43921510410442,0.14008156775902844,0.3630432759692915,0.028211727395475023,21.155620099864045,True,False,False
4.750851387182811,3.3563642288403726,0.9527472056940229,0.19348461601786254,22.57058890309684,0.4398688622963241,-0.048405672117251435,0.18434192725579954,15.94558765247705,True,False,False
4.753813093958264,3.111393018370147,1.8437494627868827,0.23518780354573088,22.598738932289045,0.48496165162384836,0.6118012497361242,0.4336273864414682,14.79098087117833,True,False,False
4.2462222618890335,2.8229558546013327,1.7176063527799665,0.1071062120817386,18.03040349736202,0.32727085431143815,0.5409316662132087,0.18396631029379262,11.986897994138161,True,False,False
5.802785858382589,3.9961399860623996,1.247540342584285,0.1826767505691269,33.67232371824496,0.4274070080954767,0.2211738868655686,0.22789661598719257,23.18874459924009,True,False,False
5.585267598623953,4.312502569401538,1.4921392151481603,0.33478902746394823,31.19521414823858,0.5786095639236775,0.40021080516872654,0.4995518366802716,24.086480869860953,True,False,False
5.257430843464568,3.9170288364307035,1.2388054678189948,0.5804791586299226,27.640579073812557,0.761891828693498,0.21414758291003944,0.7191007556657177,20.59350821939091,True,False,False
4.569806038321397,3.6746410963075937,1.699060446199431,0.05119317211102206,20.883127227878706,0.22625908183103294,0.5300754195727813,0.08698029384931741,16.792397070570402,True,False,False
5.63146248118393,3.740569461440673,1.3621971932677228,0.20666199748909497,31.713369676982264,0.45460092112653594,0.3090989793822908,0.28151439293474634,21.064876580365528,True,False,False
